id	string	label
neg_2	it is movies like these that make a jaded movie viewer thankful for the invention of the timex indiglo watch .  based on the late 1960's television show by the same name , the mod squad tells the tale of three reformed criminals under the employ of the police to go undercover .  however , things go wrong as evidence gets stolen and they are immediately under suspicion .  of course , the ads make it seem like so much more .  quick cuts , cool music , claire dane's nice hair and cute outfits , car chases , stuff blowing up , and the like .  sounds like a cool movie , does it not ?  after the first fifteen minutes , it quickly becomes apparent that it is not .  the mod squad is certainly a slick looking production , complete with nice hair and costumes , but that simply isn't enough .  the film is best described as a cross between an hour-long cop show and a music video , both stretched out into the span of an hour and a half .  and with it comes every single clich ? .  it doesn't really matter that the film is based on a television show , as most of the plot elements have been recycled from everything we've already seen .  the characters and acting is nothing spectacular , sometimes even bordering on wooden .  claire danes and omar epps deliver their lines as if they are bored , which really transfers onto the audience .  the only one to escape relatively unscathed is giovanni ribisi , who plays the resident crazy man , ultimately being the only thing worth watching .  unfortunately , even he's not enough to save this convoluted mess , as all the characters don't do much apart from occupying screen time .  with the young cast , cool clothes , nice hair , and hip soundtrack , it appears that the film is geared towards the teenage mindset .  despite an american 'r' rating ( which the content does not justify ) , the film is way too juvenile for the older mindset .  information on the characters is literally spoon-fed to the audience ( would it be that hard to show us instead of telling us ? ) , dialogue is poorly written , and the plot is extremely predictable .  the way the film progresses , you likely won't even care if the heroes are in any jeopardy , because you'll know they aren't .  basing the show on a 1960's television show that nobody remembers is of questionable wisdom , especially when one considers the target audience and the fact that the number of memorable films based on television shows can be counted on one hand ( even one that's missing a finger or two ) .  the number of times that i checked my watch ( six ) is a clear indication that this film is not one of them .  it is clear that the film is nothing more than an attempt to cash in on the teenage spending dollar , judging from the rash of really awful teen-flicks that we've been seeing as of late .  avoid this film at all costs .  	negative
neg_4	synopsis : a mentally unstable man undergoing psychotherapy saves a boy from a potentially fatal accident and then falls in love with the boy's mother , a fledgling restauranteur .  unsuccessfully attempting to gain the woman's favor , he takes pictures of her and kills a number of people in his way .  comments : stalked is yet another in a seemingly endless string of spurned-psychos-getting-their-revenge type movies which are a stable category in the 1990s film industry , both theatrical and direct-to-video .  their proliferation may be due in part to the fact that they're typically inexpensive to produce ( no special effects , no big name stars ) and serve as vehicles to flash nudity ( allowing them to frequent late-night cable television ) .  stalked wavers slightly from the norm in one respect : the psycho never actually has an affair ; on the contrary , he's rejected rather quickly ( the psycho typically is an ex-lover , ex-wife , or ex-husband ) .  other than that , stalked is just another redundant entry doomed to collect dust on video shelves and viewed after midnight on cable .  stalked does not provide much suspense , though that is what it sets out to do .  interspersed throughout the opening credits , for instance , a serious-sounding narrator spouts statistics about stalkers and ponders what may cause a man to stalk ( it's implicitly implied that all stalkers are men ) while pictures of a boy are shown on the screen .  after these credits , a snapshot of actor jay underwood appears .  the narrator states that " this is the story of daryl gleason " and tells the audience that he is the stalker .  of course , really , this is the story of restauranteur brooke daniels .  if the movie was meant to be about daryl , then it should have been called stalker not stalked .  okay . so we know who the stalker is even before the movie starts ; no guesswork required .  stalked proceeds , then , as it begins : obvious , obvious , obvious .  the opening sequence , contrived quite a bit , brings daryl and brooke ( the victim ) together .  daryl obsesses over brooke , follows her around , and tries to woo her .  ultimately rejected by her , his plans become more and more desperate and elaborate .  these plans include the all-time , psycho-in-love , cliche : the murdered pet .  for some reason , this genre's films require a dead pet to be found by the victim stalked .  stalked is no exception ( it's a cat this time -- found in the shower ) .  events like these lead to the inevitable showdown between stalker and stalked , where only one survives ( guess who it invariably always is and you'll guess the conclusion to this turkey ) .  stalked's cast is uniformly adequate : not anything to write home about but also not all that bad either .  jay underwood , as the stalker , turns toward melodrama a bit too much .  he overdoes it , in other words , but he still manages to be creepy enough to pass as the type of stalker the story demands .  maryam d'abo , about the only actor close to being a star here ( she played the bond chick in the living daylights ) , is equally adequate as the " stalked " of the title , even though she seems too ditzy at times to be a strong , independent business-owner .  brooke ( d'abo ) needs to be ditzy , however , for the plot to proceed .  toward the end , for example , brooke has her suspicions about daryl .  to ensure he won't use it as another excuse to see her , brooke decides to return a toolbox he had left at her place to his house .  does she just leave the toolbox at the door when no one answers ?  of course not .  she tries the door , opens it , and wanders around the house .  when daryl returns , he enters the house , of course , so our heroine is in danger .  somehow , even though her car is parked at the front of the house , right by the front door , daryl is oblivious to her presence inside .  the whole episode places an incredible strain on the audience's suspension of disbelief and questions the validity of either character's intelligence .  stalked receives two stars because , even though it is highly derivative and somewhat boring , it is not so bad that it cannot be watched .  rated r mostly for several murder scenes and brief nudity in a strip bar , it is not as offensive as many other thrillers in this genre are .  if you're in the mood for a good suspense film , though , stake out something else .  	negative
neg_7	that's exactly how long the movie felt to me .  there weren't even nine laughs in nine months .  it's a terrible mess of a movie starring a terrible mess of a man , mr . hugh grant , a huge dork .  it's not the whole oral-sex/prostitution thing ( referring to grant , not me ) that bugs me , it's the fact that grant is annoying .  not just adam sandler-annoying , we're talking jim carrey-annoying .  since when do eye flutters and nervous smiles pass for acting ?  but , on the other hand , since when do really bad slapstick ( a fistfight in the delivery room culminating in grant's head in joan cusack's lap--a scene he paid $60 to have included in the movie ) and obscene double entendres ( robin williams , the obstetrician , tells grant's pregnant girlfriend she has " a big pussy , " referring of course to the size of the cat hairs on her coat , but nonetheless , grant paid $60 to have the exchange included in the movie ) pass for comedy ?  nine months is a predictable cookie-cutter movie with no originality in humor or plot .  hugh grant plays a successful child psychiatrist .  why a child psychologist ?  so the scriptwriters could inject the following unfunny exchange :  kid : my dad's an asshole .  grant ( flutters eyelashes , offers a nervous smile , then responds in his annoying english accent and i-think-i-actually-have- talent attitude ) : could you possibly elaborate on that ?  kid : my dad's a _huge_ asshole .  more like a hugh asshole , but that's beside the point , which is : nine months includes too many needlessly stupid jokes that get laughs from the ten year olds in the audience while everyone else shakes his or her head in disbelief .  so , anyway , grant finds out his girlfriend is pregnant and does his usual reaction ( fluttered eyelashes , nervous smiles ) .  this paves the way for every possible pregnancy/child birth gag in the book , especially since grant's equally annoying friend's wife is also pregnant .  the annoying friend is played by tom arnold , who provides most of the cacophonous slapstick , none of which is funny , such as a scene where arnold beats up a costumed " arnie the dinosaur " ( you draw your own parallels on that one ) in a toy store .  the only interesting character in the movie is played by jeff goldblum , who should have hid himself away somewhere after the dreadful hideaway , as an artist with a fear of ( and simultaneous longing for ) commitment .  not even robin williams , who plays a russian doctor who has recently decided to switch from veterinary medicine to obstetrics , has much humor .  his is a one-joke character-- the old foreign-guy-who-mispronounces-english stereotype ( did someone say yakov smirnov ?  that's my favorite vodka , by the way ) , hence the line " now it's time to take a look at your volvo , " another nasty but unamusing joke , except this one goes right over the ten year olds' heads , while the adults simultaneously groan .  nine months is a complete failure , low on laughs and intelligence and high on loud , unfunny slapstick , failed jokes and other uninspired lunacy .  hugh grant's sunset boulevard arrest ( please , no caught-with-his-pants-down jokes ) may bring more people into the theaters , but they certainly won't leave with a smile on their faces , not after 90 minutes of grant's nervous smiles .  everything in the movie is so forced , so unauthentic that anyone with an i . q .  over 80 ( sorry , hugh ) will know they wasted their money on an unfulfilled desire .  but at least they didn't spend 60 bucks for it .  	negative
neg_8	call it a road trip for the walking wounded .  stellan skarsg ? rd plays such a convincingly zombified drunken loser that it's difficult to spend nearly two hours of screen time in his smelly , boozed-out presence .  yet this ever-reliable swedish actor adds depth and significance to the otherwise plodding and forgettable aberdeen , a sentimental and painfully mundane european drama .  playwright august strindberg built his career on families and relationships paralyzed by secrets , unable to express their longings until the hour is far too late .  that's an accurate reflection of what aberdeen strives for , focusing on the pairing of an alcoholic father , tomas ( skarsg ? rd ) and his alienated , openly hostile yuppie daughter , kaisa ( lena headey , gossip ) .  they haven't spoken in years , and wouldn't even be making the long trip from norway to aberdeen , scotland by automobile if it weren't for kaisa's mother ( charlotte rampling , under the sand ) rotting away in a hospital bed from cancer .  in a soap opera twist , mother has only a few days to live .   ( only in the movies , right ? )  too blitzed to even step foot on a plane , tomas hits the open road with kaisa .  loathing each other all the while , they make periodic stops for tomas to puke on the dashboard or pass out -- whenever he isn't muttering what a rotten kid she turned out to be .  despite his sloshed viewpoint , tomas recognizes that the apple hasn't fallen very far from the tree .  kaisa gets nosebleeds from snorting coke , sabotages her personal relationships through indifference , and is unable to restrain her quick and vindictive temper .  ain't they a pair ?  unable to find true notes of unspoken familial empathy in the one-note and repetitively bitchy dialogue , screenwriters kristin amundsen and hans petter moland fabricate a series of contrivances to propel events forward -- lost money , roving street hooligans looking for drunks to kick around , nosy cops , and flat tires all figure into the schematic and convenient narrative .  by the time they reach the hospital , it's time to unveil the secrets from a dark past that are not only simplistic devices that trivialize the father-daughter conflict , they're also the mainstays of many a bad strindberg wannabe .  this revelation exists purely for its own sake .  aberdeen doesn't know where else to go .  weak , unimaginative casting thwarts the pivotal role of kaisa .  if lena headey were a stronger actress , perhaps aberdeen could have been able to coast on the performances and moody , haunting cinematography ( rendering norway into its own pastoral ghost world -- the reference to a certain superior american indie flick intentional ) .  headey's too busy acting , using her face and furrowed brow to convey every last twitch of insouciance .  if she were paying any attention to skarsg ? rd , maybe she'd figure out that doing less can reveal so much more .  it's worthwhile to compare aberdeen to an earlier film released in 2001 , jonathan nossiter's captivating signs & wonders .  it's not just because skarsg ? rd and rampling played disturbed parental figures in both films ( they're not bound by ceremonial wedlock in aberdeen ) .  the differences in the way their characters were presented is significant .  in aberdeen , rampling is a luminous diva , preening and static in her hospital bed .  despite skarsg ? rd's solid performance as tomas , his pathetic drunk is never given much of a chance to emote anything besides catatonic sorrow .  there's genuine ferocity and sexually charged frisson during their understated confrontations in signs & wonders , allowing them to suggest a gray zone of complications that accompany torn romance and years of stifled curiosity .  nossiter's film thoroughly explores this neurotic territory in addition to delving into the americanization of greece and the use of mysticism as an illusion to deflect pain .  if signs & wonders sometimes feels overloaded with ideas , at least it's willing to stretch beyond what we've come to expect from traditional drama .  aberdeen is never half so ambitious , content to sleepwalk through the rhythms and timing of other movies .  when did character driven stories stop paying attention to the complexities of real life ?  the depressing answer can be found in lawrence kasdan's trite but occasionally useful grand canyon , where steve martin's hollywood mogul pronounces , " all of life's riddles are answered in the movies ! "  even foreign films are taking that advice to heart .  	negative
neg_9	plot : a young french boy sees his parents killed before his eyes by tim roth , oops . . . i  mean , an evil man .  he vows revenge on that man and is taught the ways of the musketeer by some old dude who used to be one himself ?  anyway , fourteen years go by and . . . arrgh , well , you know the rest . . . swish-swish-zzzzzzz !  critique : this is a pretty bad movie .  let's see , where should i start ?  okay , first of all , the story is just plain boring .  it's not original , is entirely predictable and lacks energy .  okay , what's next ?  acting , you say .  hmmmm , well , the main actor , justin chambers , is basically an uncharismatic version of chris o'donnell but with less range ( think about that ! ) , and mena suvari , is just plain off .  not as bad as thora birch was in dungeons & dragons , but entirely miscast , with bad deliveries , awful sequences and a piss-poor accent that comes and goes .  now i'm not sure if this was ms . suvari's fault or the director's , but i've definitely seen her at a much higher level than in this film .  the only semi-saving grace actor-wise is tim roth as the irrepressible " bad guy " , but once again , it's not something that we haven't seen before . . . a  thousand times . . . by the same guy ! !  tim , please . . . for the love of god , beg your agent to ask the marketplace for some modern day " american roles " for you as a " nice guy " in a romantic comedy or something .  stretch , dude . . . stretch ! !  we all know that you can do much better than this gunk .  alright , what else was bad in this film ?  oh yeah , the score !  yikes , how's about taking it down a few notches there , fellas ?  this thing blares in your ear whenever it feels the need to accentuate a certain scene , but actually does little more than annoy .  i think it's important for the man behind the music to recognize that this film isn't a " real epic " by any stretch of the imagination .  it's a fluffy rehashed cake-walk created by some " shrewd " studio heads who decided to take advantage of the whole " kung-fu " phenomenon in films , and test it out on an old classic .  dudes . . . you  failed all around !   ( keep reading )  the editing is also pretty shoddy in this movie , the dialogue banal and stilted and the plot problems . . . plentiful !   ( why does the guy on top of the horse carriage just stand there when his opponent takes forever scampering his way back to the top ?  why don't they just cut the mouseketeer's rope at the top of the tower , instead of jumping down on their own chords and fighting him while hanging ?  why doesn't anybody look a day older , when the sequence says " 14 years later " ?   ( at least . . . change  your shirt , man ! )  keep in mind that i have never strayed away from championing certain movies that are created simply for the sake of a " fun time " , but this flick just didn't cut it for me .  it was boring for stretches , the acting was atrocious at times ( the " romantic " scene between suvari and chambers next to the lake reminded me of plays in high school which made you cringe ) , there was little reason to care for anyone and since when were the musketeers fat ?  i will give the movie this much , and that is that its main reason for being ( its " raison-d'etre " , as the french would say ) , its fight sequences , do come through despite the lack of their numbers in the film .  i was hoping that the movie would be packed with cool stuntwork as promoted in its trailer , but what you see there , are essentially the snippets from the two major ( and cool ) swashbuckling sequences from the film .  the first comes right at the beginning of the movie , while the other essentially finishes the film off , hanging from the tower and juggling off ladders .  the ladder sequence itself is a definite keeper but unfortunately the rest of the movie is just regurgitated crap .  and can anyone please tell me how catherine deneuve got her name placed at the top of this film's credits ?  hullo ?  the film is called the musketeer and stars a dude name justin chambers .  deneuve is barely in this movie !  ugh , just another small thing that annoyed me about this trash .  now say it together , gang : " all for one , and one for all . . . we  vow to stay away from it all ! ! "  thank me later .  where's joblo coming from ?  a knight's tale ( 7/10 ) - american outlaws ( 5/10 ) - crouching tiger , hidden dragon ( 7/10 ) - the matrix ( 8/10 ) - the replacement killers ( 6/10 ) - romeo must die ( 3/10 ) - shanghai noon ( 6/10 )  	negative
neg_11	janeane garofalo in a romantic comedy -- it was a good idea a couple years ago with the truth about cats and dogs but is almost excruciating in the matchmaker .  this is a by-the-books movie that plods along on a predestined course with no surprises and very few laughs .  it also jumps on the ever-popular political satire bandwagon and manages to fall flat there , too .  garofalo plays a campaign aide to a massacusetts senator ( jay o . sanders ) running for reelection .  denis leary plays the stereotypical strategist with no ethics who decides the only way for the scandal- plagued senator to win is to play up his irish roots and cash in on that boston roman catholic democrat contingent that's made the kennedy family so popular .  so leary orders garofalo to go to ireland and dig up some relatives to exploit .  she soon learns why " easier said than done " is the mantra of movies like this .  the matchmaker falls for every cliche of things that can go wrong -- garofalo has to take a tiny plane to ireland , almost misses the bus to town , can't get a hotel room , ends up in the smallest , trashiest one around , has a dog piss on her luggage , and so on .  then comes what roger ebert calls the " meet cute . "  it happens in every romance : the man and woman have to meet each other for the first time in some unconventional , cinematic way .  in the matchmaker , it happens when garofalo walks into her hotel bathroom and finds a nude sean ( david o'hara ) in the bathtub , his dog sitting at his side .  no points for guessing it's the same dog that just made water on her luggage .  also no points for guessing garofalo hates o'hara on sight .  that's how it works in movies like these .  i know from the instant i saw that irishman in the bathtub that she'd hate him for awhile , then succumb to his charms , live happily for a reel or so before allowing some superficial detail to throw the relationship into turmoil , after which they'd reconcile in time for a happy irish tune to play over the end credits .  i haven't mentioned the movie's twist yet .  garofalo comes to the small ireland town during the annual matchmaking festival , during which lonely folks from around the county pair off into a future of bliss .  milo o'shea ( who looks like an irish tom snyder ) is the matchmaker who pops onscreen occasionally to spew his words of wisdom and bring lonely souls together .  rest assured he'll do all he can to match up garofalo and o'hara .  oh , and in keeping with the matchmaker's utter predictability , he dies toward the end .  what the message here ?  sometimes even the most respectable person of comedic distinction , like garofalo , will sell out with a weak script .  i was excited to see garofalo and leary in the same movie , but they actually only have two or three scenes together .  leary stays stateside , for the most part , yelling at garofalo over the phone and generally being an asshole .  he even undoes himself with the old microphone's still on after he's done giving the speech cliche .  both of them should have known better .  	negative
neg_12	and now the high-flying hong kong style of filmmaking has made its way down to the classics , and it isn't pretty .  this time out the nod to asia goes by way of france in the excruciating bland and lukewarm production of the musketeer , a version of dumas's the three musketeers .  by bringing in popular asian actor/stunt coordinator xing xing xiong -- whose only prior american attempts at stunt choreography have been the laughable van damme vehicle double team and the dennis rodman cinematic joke simon sez -- our musketeers are thrown into the air to do their fighting .  the end result is a tepid and dull action/adventure rip-off that stinks of indiana jones and bad asian kung fu .  the story is so simple my grandmother could have adapted the screenplay .  d'artagnan ( justin chambers ) is the vengeful son of a slain musketeer .  he travels to paris to join the royal musketeers and find the man that killed his parents .  in paris , he meets the cunning cardinal richelieu ( stephen rea ) , who is trying to overthrow the king , and richelieu's man-in-black associate febre ( tim roth ) , the killer of his folks .  he finds the musketeers in paris disbanded and drunk , so he rounds up aramis ( nick moran ) , athos ( jan gregor kremp ) and porthos ( steven spiers ) to free the musketeer's wrongfully imprisoned leader treville from the king's prison .  d'artagnan and his new frisky love interest/chambermaid francesca ( mena suvari ) play footsy and coo at each other as the cardinal hunts down the musketeers until finally the queen ( catherine deneuve ) ends up being captured by the menancing febre , forcing the musketeers to regroup , with d'artagnan leading the charge , and save the day .  director peter hyams ( end of days ) obviously wanted to blend eastern and western filmmaking styles , but here it's a disaster .  one problem is that , in reality , most eastern films have taken their lead from western ones .  jet li's high risk is a rip-off of die hard -- not the other way around .  ironically , there is awfully little swordplay or action in the film at all -- maybe ten minutes of swashbuckling spread over five scenes .  most asian action films carry the bulk of their production with 20- to 30-minute action sequences , because they know the scenes have to carry the picture .  the musketeer instead weighs itself down with a predictable and monotonous screenplay by gene quintano ( sudden death ) , horrible acting by stephen rea and tim roth , and the prosaic attempt of justin chambers ( the wedding planner ) to deliver his mousy self as a leader .  chambers' d'artangnan isn't a musketeer -- he's a mouseketeer !  and hyam's use of candles and torches to light the grime and filth of 17th century paris are well-noted , but that's the only standout in an overall flat production .  	negative
neg_13	a movie like mortal kombat : annihilation works ( and must be reviewed on ) multiple levels .  first , there's the rampant usage of randian subtext that pervades the entire movie .  but occasionaly , almost as if making an ironic , self-depreciating remark , the movie tosses in clearly marxist imagery .  no no . . .  just kidding .  had you going there for a moment , didn't i ?  in all seriousness however , and to be fair to the movie , it * is * necessary to provide two viewpoints : that of a movie watcher unfamiliar ( or only marginally familiar ) with the whole mortal kombat phenomenon , and that of a fan of the first movie and/or a fan of the games .  the first movie ( mortal kombat ( 1995 ) ) concerned itself with a martial arts tournament that would decide the fate of earth ( and it's 5 billion inhabitants ) .  the mortals won , and in theory this should have prevented the emperor shao khan from taking over the earth .  unfortunately , shao khan was a poor loser , and the very final scene in mortal kombat showed him arriving anyway , ready to take over the planet , as our heroes assumed a fighting stance .  the first movie was extraordinarily entertaining for those ( like myself ) who are fans of the game .  i'd even go so far as to say that many folks who didn't know about the game probably enjoyed the movie .  the writers and directors knew the limitations of both their cast and of the basic story itself , and they didn't try to overachieve .  there were a lot of really cool fight scenes ( with really cool accompanying music ) , intersperesed with some distracting ( but ultimately non-intrusive ) bits of fluff passing itself off as a plot .  and , as we know , the movie was a smashing success at the box office .  mortal kombat : annihilation picks up precisely where that movie left off , with some introductory exposition to clue in those who may not have seen the first movie .  shao khan has decided that he's going to take over the earth * anyways * , and to hell with some silly rule about mortals winning the tournament .  thereafter follows approximately 85 minutes of film that alternates between being confused , being trite , being silly , and being just plain stupid .  one gets the general impression that the producers of the movie thought " hey , that last movie was such a success that we can get more money and make a * real * movie now . "  too bad they didn't simply stick with the formula from the first movie .  i could write volumes about the things that are wrong with this picture , but here are the high points :   * the acting is truly bad .  sandra hess ( playing the sonya blade character ) is particularly execrable , especially in scenes where she tries to convince us that she loved johnny cage ( a character from the first movie who gets greased at the beginning of this movie ) .   * in one of the worst pieces of mis-casting i think i've * ever * seen , james remar plays raiden , the god of thunder .  in the first movie , christopher lambert played raiden and played his character as though he was in on the joke : a french actor playing a japanese thunder god being revered by chinese mystics .  i generally like it when actors are cast against type ( tim " tiny " lister , jr . being cast as the president of the u . s . in the fifth element , for example ) , and remar has always been one of my favorite " utility " actors but he's so totally wrong for this part that he doesn't even have the luxury of amused self-awareness .   * there are too many characters that are introduced as being potentially important , but then never seen again .   * there are a number of completely meaningless story sidetracks , including a muddled scene where liu kang ( robin shou ) seeks out nightwolf ( litefoot ) , has a mystical hallucination , and then wanders off with jade ( irina pantaeva ) .  for these reasons ( and many others ) , i can only give the movie a 2 . . .   . . . unless you're a huge fan of the games and/or the first movie .  in that case , the following critiques also apply :   * sandra hess , while being an even worse actress than bridgette wilson ( who played sonya blade in the first movie ) , is much more convincing as a fighter .  wilson looked like she was simply mimicing some movements taught to her by the fight choreographer .  hess looks like she actually knows some martial arts , and puts together a much more believable fight scene .   * in the fights , each of the characters does at least * one * thing they do in the game ( and often more ) .  sonya does her " kiss of death , " jax does his " earthquake , " liu kang does his " animality , " and so on .  a big bonus for those of us who were looking for similar moves in the first movie and found them only rarely .   * there aren't as many fight scenes in this movie as there were in the first , because the folks making the movie mistakenly try to hang a more robust plot in between .  silly , silly folks .  and the lamest fight involved two of the women in what turns into a mud-wrestling match .  lame and so obviously sexist even i ( politically incorrect , for the most part ) noticed and remarked upon it .   * the special effects are generally better , except for the final fight scene between the emporer and liu kang in which both perform their " animalities . "  motaro and sheeva are both more convincing and lifelike than goro was in the first movie .  for folks like myself who loved the first movie and enjoy the games , i give this a 5 .  you'll probably like it , but not nearly as much as you liked the first one .  	negative
neg_14	she was the femme in " la femme nikita . "  he was the baldwin in " backdraft , " " sliver , " and " fair game " ( with cindy crawford ) .  together , anne parillaud and william baldwin conspire to make " shattered image " the biggest piece of hooey since the stallone/stone " thriller " " the specialist . "  the film poses the question " what if the life you're living now is really a dream , and your dreams reality ? "  it's either about a woman who's haunted by a recurring ( and recurring and recurring ) nightmare that she's a hired assassin , or it's about a hired assassin who's haunted by a recurring ( and recurring and recurring ) nightmare that she's honeymooning with william baldwin in jamaica .  it doesn't much matter and believe me by the time " shattered image " runs its painful and pedestrian course you won't care .  these two lives , with parillaud looking like siouxsie sioux with a black wig , black emotionless eyes , and black leather clothing in the seattle-based assassin scenes , and moping around like karen carpenter in the jamaica scenes , play out endlessly throughout the film and the result is it's now * twice * as boring as it might have been .  it's not that complicated plots can't be entertaining .  of course it helps if you have interesting characters , crisp dialogue , and a modicum of style .   " shattered image " isn't complex , it's just stupid .  and boring .  parillaud and baldwin , who aren't exactly shakespearean material to begin with , are saddled with such leaden dialogue that their characters have zero chance of breaking free of their cardboard confines .  lines like :   " you don't beg , you insist .  i like that in a woman . "  that's parillaud's character talking . . .  to her cat !  and :   " you're not the reason i couldn't care less about you . "  huh ?  and this wonderful bathroom interchange early in the film :   " if you give me a couple of minutes you know i'll charm the pants off you . "   " i don't have that kind of time . "  talking of pants , parillaud has her clothes off faster than you can say " point of no return . "  we have come to expect this from billy baldwin , but it might have been nice to have learned something about their characters first .  but there's nothing to learn .  karen is as interesting as a cereal box , a someone's-out-to-get-me crybaby who imagines the voice at the other end of the phone , the stranger who sends her flowers , maybe even her husband himself , is her would-be killer .  siouxsie is the chromium cool , tough-as-nails crack killing machine who shoots out a couple of mirrors in order to justify the film's meaningless stock title .  baldwin seems more interested in parillaud's nest egg ( so that he can pave paradise and put up a parking lot ) than he does in her .  each time graham greene shows up he gets killed .  barbet schroeder ( " reversal of fortune " ) co-produced and should be ashamed of himself .  every now and again it's fun to watch a really bad movie .  and every now and again , as " shattered image " makes agonizingly clear , it isn't .  	negative
neg_15	john carpenter makes b-movies .  always has ( " halloween , " " escape from new york , " " the thing " ) and , by the looks of it ( " they live , " " escape from l . a . , " " vampires " ) , always will .  carpenter's latest horror opus with a science fiction bent ( or science fiction outing with a schlock horror bent ) is the aptly-titled " john carpenter's ghosts of mars " ( in case , i suppose , you went looking for someone else's " ghosts of mars " ) .  like all those films prefixed by the very possessive " john carpenter's , " " ghosts of mars " is an unashamed b-movie punctuated by a b-movie plot , b-movie actors , and b-movie special effects .  in category one , above , we have a storyline that borders on idiotic ( and , at times , chaotic ) .  dormant martians ( i . e . , swirling red gases ) awakened by meddling humans possess the souls of hapless mining colonists rendering them testy marilyn manson lookalikes .  all this explained ( in flashback ) to some grand pooh-bah counsel by martian police official melanie ballard ( natasha henstridge , from the sub- " species " films ) , the only returnee on a silly-looking train .  officer ballard went in to bring back incarcerated felon james " desolation " williams ; what she found was not a pretty picture .  in the second category we have ms . henstridge , her blonde hair pulled back tightly and awkwardly into a ponytail , ice cube ( as the appropriately-named " desolation " ) , pam grier ( briefly , oddly--who wanted to work with whom i wonder ? ) , and a host of extras all assuming that the story and special effects were going to carry this film and therefore they didn't need to try too hard .  in category number three we have , in addition to those swirling red gases and the silly-looking train , a couple of bird's-eye-view shots of a sprawling martian metropolis ( reddish also ) .  state-of-the-art special effects have never been a carpenter trademark and once again the writer/director ( who seems to have no problem finding work , however ) doesn't waste any of the film's budget in that department .   " ghosts of mars " is lock , laughing stock , and barrel all your standard carpenter fare : dingy interiors , cluttered exteriors , inane dialogue , lots of leather , scarred , crazed-looking aliens , and lots and lots of weaponry .  the film often and always explodes into warfare without warning--spontaneously , stupidly .  carpenter might like to think he's made a western here but it's a western without any real heroes , villains , or border conflicts .  it's just the shootouts minus a hissing snake plissken .  i never thought i'd miss the guy but i do .  it's not * all * the same , however .  dubbed the " one-note wonder " for his minimalist music soundtracks , carpenter seems to have graduated from simplistic ( yet effective ) scoring by highlighting his action with loud , screeching guitar work .  fortunately this drowns out a lot of the dialogue .  the final exchange between henstridge and , er , cube though is both audible * and * priceless .  mars has proven an infertile breeding ground for hollywood in the last year or so , what with the stillborn " mission to mars " and " red planet " ( with val kilmer ) .   " ghosts of mars " sadly adds to those disappointing returns ( in its opening weekend it was overshadowed by a bunch of sequels , among them " american pie 2 " and " rush hour 2 " ) .  the irony is that the mars in carpenter's film feels sadly absent .  there are occasional references to the red planet , of course , but the film might as well have been set in perth amboys than on earth's closest neighbor .  two things keep " john carpenter's ghosts of mars " from getting a huge slap upside the head .  1 .  henstridge keeps her top on ( miraculously ) , and 2 . the film doesn't pretend to be anything it's not .  what that means , however , is that fans of superior , intelligent , grade a sci-fi/horror are singularly out of luck .  	negative
