id	string	label
pos_434	the makers of jurassic park & the director of speed conjure up a storm !   ( reviewed at eng wah's new jubilee cineplex at ang mo kio )   " unlike earthquakes , their fury is precise .  unlike hurricanes , their reach is unlimited .  unlike fires , there is no way to combat them .  unlike floods , their terror is sudden . "  - excerpt from twister production notes  i'm sure many of us living in this part of the world have never seen tornadoes ( or twisters ) before .  i for one , have only seen the devastating effects and footage of tornadoes from news reports on tv and personally , i feel tornado-caused destruction comes no where near the destruction caused by hurricanes and earthquakes . . . . . . . . that is until i saw twister .  the destruction caused by twisters may be precise ( not widespread but it moves very fast and its path of destruction is unpredictable .  it will suck in cars , houses , livestock , etc . . . . .  basically anything in its path that is not firmly rooted to the ground and in twister , you'll get to see all this - close up !  twister tells a tale about a group of storm chasers .  these people are basically out-of-their-mind and for the sake of obtaining data on twister-occurrences , they risk their lives by literally chasing tornadoes , trying to get as close as they can . . . . . that  is if the tornado does not suddenly decide to change its path towards them !  jo ( helen hunt ) is the leader of this pack of kamikazes .  while they are gearing up for the mother-of-all-storms as predicted by satellite recon , bill ( bill paxton ) , a former co- leader of the team returns to settle some divorce papers with jo .  apparently , bill has left his rogue-ish days for greener and more practical pastures - as a television weatherman .  he catches up with his old-self and follows the pack like the good ole days , bringing his wife-to-be melissa ( jamie gertz ) along , a city-bred woman toting around with a handphone .  jo has finally implemented bills initial idea of a device called dorothy which measurement's of a twister may lead to a better understanding on how tornadoes are formed so that a more reliable early-warning system can be implemented .  the problem is , the device has to be placed very near the twister , and in its path ( which is practically unpredictable ) of destruction in order for it to function .  to add to their current challenge , there is another group of storm chasers that is corporation-funded led by jonas ( cary elwes ) and they too have a similar device .  thus begins the race ; jo's cheap government equipment with beaten-up vehicles against jonas's high-tech computers and satellite link-ups with their sleek , black all-terrain vans .  plot wise , there are not really anything to shout about .  twister is as predictable as any summer box-office hit can get .  there is the danger of the twister , the competition with jonas^os more well-off team and of course , the settling of differences between jo and bill ( this part gives the film its human substance ) .  helen hunt , bill paxton and the rest of the actors/actresses give only average performances and all of them take back seat to the main thespian in this movie - the twister itself !  thanks to the impressive digital effects by ilm ( lucasfilm's industrial light and magic ) , we get to see the terror and destruction caused by tornadoes up close ; from stripping barns and houses to lifting up livestock !  jan de bont once again proves his visual abiility ( thanks to his years of experience as a director of photography for action films ) for action sequences .  like his previous film speed , the tornado sequences ( which are essentially the action sequences ) are well visualised and edited .  audiences will be holding tight to their chairs everytime a tornado comes on screen !  the surround sound effects sure does help a lot in stressing the terror of a twister !   ( the cinema must at the very least support digital sound to fully appreciate this ) twister is definitely an effect-dependent movie .  now that id4 fever has begun to reside , and people are getting bored of watching will smith whoop et's ass for the umpteenth time . . . . . . twister is your sure bet of 7 bucks well spent !  watch it in a good theatre . . . please .  the flying inkpot's rating system : * wait for the video .   * * a little creaky , but still better than staying at home with gotcha !   * * * pretty good , bring a friend .   * * * * amazing , potent stuff .   * * * * * perfection .  see it twice .  	positive
pos_444	a lot of times a three-star film will be my favorite .  they're usually the kind of movie i can watch most often too .  they're usually not too deep , allowing for semi-brainless relaxation , and at the same time , not too dumb .  men in black is a four-star three-star film .   ( hope you could follow that one )  men in black doesn't wait to get to the fun .  just minutes into the film we are introduced to agent kay ( tommy lee jones ) , introduced to an alien , and introduced to the the awesome memory-diminishing tool that all mib agents use .  after all , you can't have alien witnesses running around with that kind of knowledge can you ?  men in black is , of course , the organization which " moniters all extra-terrestrial activity on earth " .  nypd officer james edwards ( will smith ) , is on a routine foot chase when suddenly the no-good punk he's chasing starts leaping up buildings and blinking more than one pair of eyes .  the alien delivers the simple message that the world is going to end , and with that , dives off of a roof .  naturally nobody believes his story .   .   .  nobody that is , except for the top secret organization that not even the government is aware of .  edwards then meets agent kay , the man who never seems to crack a smile , and is introduced to the mib .  edwards winds up joining the team and is stripped of anything that can point back to him ( birth certificate , drivers license , and even the literal removal of his fingerprints ) .  james edwards no longer exists .  meet agent jay .  agent kay takes the rookie jay under his wing as they go about " regular " duties .  eventually a far more treacherous event comes into play .  a " bug " has landed on earth and is going to wipe out mankind if these two don't ( or can't ) stop it .  the plot isn't exactly clear , but we know it has to do with a galaxy as big as a jewel or marble being sought after on earth , and that is crucial that the mib find it before the " bug " does .  barry sonnenfeld , who also did the addams family films , directs this nicely .  it's fun , it's funny , it's action-packed .  a nice summer blockbuster as it rightfully turned out to be .  this is one of those movies that is just " fun " and can't really be summed up any nicer or clearer .  will smith and tommy lee jones both do great jobs and both are a blast to watch .  definitely one of the best films of the the summer of '97 , men in black comes highly recommeded from me !  	positive
pos_446	 " desperate measures " was something i was excited about seeing back when it was originally scheduled to be released : summer '97 .  for some reason , it was delayed until hollywood's traditional dumping ground : january .  now that it's out , i see no real reason for that delay , as it's a simple yet highly entertaining film .  michael keaton stars as a maniacial murderer who's bone marrow can save the life of the dying son of a san francisco police detective ( garcia ) .  keaton agrees to the transplant , only so he can attempt escape .  he succeeds , in a plan that of course could only work in the movies .  the police force is now trying to kill keaton , while garcia is working against them trying to keep keaton alive in order to save his son .  the film definately has it's flaws .  the plot is strictly tv movie of the week fare , but the acting and direction certainly boost it far above that status .  also , after keaton's escape , garcia's captain barks at him " how many men have to die to save your kid's life ? "  which the film treats as such an evil and insignificant remark .  the thing is , it's a vaild point .  how many people have to be needlessly crippled , burned , and killed just to save this one child ?  what's the greater good here ?  many lives or one life ?  if movies really had guts nowadays , i would have loved to have seen this movie come down to a final choice for garcia's character .  place him in a situation where he knows that he has to kill keaton because keaton is about to kill someone else .  alas , movies these days generally have no such ambition to pull the audience's strings in ways which might make the uncomfortable .  despite a few silly moments ( and one or two really stupid ones ) , the good things about " desperate measures " outnumber the bad .  the main highlight would be keaton's performance .  the character could have easily been an overacting , scene chewing freak , but keaton underplays it nicely .  he's not as menacing as he was in " pacific heights " or even as menacing as he was in " batman " ( yes kids , batman used to be a dark character ) , but you certainly get the idea that he's evil .  even the final scene of the film , which normally i would just hate , seems strangely appropriate for this film .  so much so that i didn't mind it in the slightest .  and another bonus : the film takes place in san francisco , which usually means a car chase on those hills that you've seen a billion times before .  and for a moment , it looked as though it was about to happen .  but it doesn't , and that's creative .  [r]  	positive
pos_447	what is a scary movie anyhow ?  is it a movie where a person gets ripped to shreds ?  is it where a person is being chased by some damned teenager who wants revenge ?  possibly its some guy with a hook who wants to know what you did last summer .  what ever happened to horror movies , where the horror was in the atmosphere , and in the characters .  movies like " halloween " and " psycho " which revolutionized horror genre forever , but wait in 1973 came a movie based on the bestselling book by william peter blatty , entitled " the exorcist " , the movie opened to rave reviews , and scared audiences to death , now in the year 2000 " the exorcist " comes back to the big screen in a version you've never seen complete with six channel digital surround sound , and fifteen minutes of new footage never before seen as long as a new ending .  chris mcniell is an actress living in georgetown washington with her twelve year old daughter regan .  while working on a new film , chris still stays close to regan , but starts to wonder why her bed shakes at night , and why regan starts to have convulsions all of a sudden .  when chris finds out that regan is possessed by a demon , she shuns at the fact of it , but considers getting a priest to help her daughter .  father karras ( jason miller ) is the man they bring in , his mother has just died , and still in mourning he decides to help this little girl .  christ , father karras , and their nanny sharon ( kitty winn ) have to sit and wait until a man shows up , that man is the exorcist , and that man will help this little girl .  excrutiatingly scary , the exorcist is a classic horror film , which twenty seven years later still scares audiences half to death .  now we get to the experience " the exorcist " the way it was meant to be seen in a director's cut which incorpates fifteen minutes of new footage cut by friedkin at the time of the release for content and time , a new ending has been added as well , and adds more of a lighter feeling to the movie , which i prefer the original darker ending more .  the movie has also been remastered in a wonderful six channel digital sound mix , and is amazing .  the voices are all clear , the music pours out on you and engulfs you in richness .  as a director friedkin has been well known for other films , but his standout film is " the exorcist " nominated for several academy awards it one a few , but was somehow doubted best picture , best actress ( ellen burstyn ) and best supporting actress ( linda blair ) who at the age of i believe thirteen does a wonderful job of being a little girl , alone , possessed and unable to stop what is going on .  ellen burstyn i think gives her best performance to date , and can be seen currently in " requiem for a dream " to which she is getting rave reviews for .  jason miller ( jason patrik's dad ) is amazing as father karras , and his performance will be forever embedded in my mind , to me he is the character who makes the entire film float along .  i was saddened when i saw this film with an audience of mostly younger people to see them laughing at this movie , i in no way , think that this movie is comical , yes some of the stuff regan says is funny , but they were laughing at her head spinning , and the green pea soup , come on people this is some creepy stuff !  anyway the re-release of the film has managed to make $40 million dollars , and is still going .  hopefully one day they re-release it again in twenty years for more generations to come to enjoy .  	positive
pos_452	if you're the type of person who goes on the submarine ride every time you visit disneyland , you're going to love the hunt for red october .  you'll also love the film if you enjoy cat and mouse military tactics , or if you're a sean connery or alec baldwin fan , or if you admired director john mctiernan's earlier films , die hard and predator .  in fact , the only people likely to be disappointed with the hunt for red october are those who have read the book , since films almost never live up to the novels which inspired them .  the hunt for red october is an epic thriller , adapted from tom clancy's best selling novel .  set in an era before glasnost , the movie revolves around a top-secret soviet submarine , called the red october .  the nuclear sub has a revolutionary propulsion system , which makes the vessel silent and allows it to escape sonar detection .  the red october embarks on its maiden voyage under the command of captain marko ramius , played by sean connery .  ramius has strict orders just to test the submarine , but he has other ideas .  he takes the sub and its crew and disappears into the atlantic ocean .  is he planning to start world war iii ?  cia analyst jack ryan doesn't think so ; he's convinced that ramius plans to defect to the u . s . ryan , played by alec baldwin , is given three days to prove his theory and find the missing sub .  the characters in the hunt for red october are paper thin , but the performances , thankfully , are rock solid .  baldwin and connery anchor the film with their customary vigor .  sam neil gives a sturdy performance as connery's somber first officer .  it's ironic to see neil and connery playing russians , since they are both best known for their roles as british agents , connery as james bond and neil as reilly , " ace of spies . "  the large cast also includes scott glenn , james earl jones , tim curry , and joss ackland , plus richard jordan as the smooth u . s . national security adviser .  the special effects are remarkable , but more than anything , the hunt for red october is distinguished by its water-tight plot .  screenwriters larry ferguson and donald stewart have gracefully navigated red october through a story line full of twists and turns .  they keep us involved in the action by unveiling plot strands at just the right moment .  the movie doesn't get as sweaty or breathless as die hard , because it would rather tell a good story than hit you over the head with non-stop action .  the finale is rousing and suspenseful , but essentially , the hunt for red october is a superior potboiler .  	positive
pos_453	i was pleasantly surprised by this film .  with a budget topping $200 million , i was quite skeptical about whether throwing all that money toward one of the twentieth century's greatest tragedies would make a film exciting enough to see .  how much could you dress up the sets ?  how many models and computer effects could you use ?  how much more action could you pack into a ship that sinks ?  oh , if i've just given away part of the plot for you , go back to school .  after having viewed titanic , however , i found it to be a well-paced , well-designed , and overall well-made movie .  there have been many films made about the maiden and final voyage of the ocean liner titanic , but this latest offering from director james cameron is the best i've seen .  titanic tells its story in two time periods .  it starts out in the present , when ocean explorer brock lovett ( bill paxton ) and his team are exploring the wreckage of the titanic on the floor of the atlantic , searching for a priceless diamond necklace which supposedly went down with the ship .  what they find instead is a drawing of a woman wearing the necklace , which is broadcast on the news .  the woman in the picture recognizes herself and phones lovett , who has her flown out to his exploration vessel on the high seas .  there she tells her story to lovett and his team .  in 1912 , rose dewitt bukater ( kate winslett ) , a young lady belonging to society's upper class , boards the titanic for the ship's first atlantic crossing , from southampton , england to new york .  she is engaged to cal hockley ( billy zane ) , an heir to old money , and a snob in every sense of the word .  on board , rose feels the stifling trappings of high-society's expectations , and resolves to escape from it all by throwing herself off the titanic's stern , but is saved from her self-proclaimed fate by jack dawson ( leonardo dicaprio ) , a passenger in third-class ( " steerage " , as it's referred to ) , who talks her out of jumping .  although for rose the attraction is not immediate , a love affair soon develops between the two , which endangers rose's social standing as well as her engagement to the jealous cal .  the story sounds very simple , and perhaps even unexciting , but through solid performances by the leads and good direction by cameron , a good movie comes through .  dicaprio is marvelous as the young , but worldly-wise jack , playing the role with the confidence usually found in older actors .  his is a character that is immediately likable , as he knows what he wants out of life and is charmingly able to handle a variety of situations .  girls are going to swoon over him .  winslet also proves herself a good actress , delivering her lines convincingly , and the quality of performances between winslet and dicaprio makes the relationship believable .  the only problem with winslet is that she does not carry herself in accordance with her character's upbringing .  simply by judgment of her gait , i was distracted from the fact that she was supposed to be an upper-crust debutante .  rather than demonstrate the poise one would expect her character to possess , she sometimes looks positively clumsy , and it unfortunately detracts from her otherwise great acting .  billy zane is cast well as the aristocratic snob cal , since he has a certain look that immediately makes you want to hate him .  his features are such that even when he smiles , there's something mistrustful about him , and when he scowls , he is evil incarnate .  he's something like a porcelain version of peter gallagher , but a cheaper model .  like dicaprio and winslet , zane slips comfortably into his role and plays it well .  backing up zane is david warner as lovejoy , cal's personal assistant ( or " man " as they said at the turn of the century ) .  no matter who else is in the cast , you can always count on a good performance by warner , who seems to be made to play the distinguished gentleman with a gaze of steel and will to match .  additionally , there are a number of smaller fictional and non-fictional roles thrown in for color , such as kathy bates as " the unsinkable " molly brown , danny nucci as jack's friend fabrizio de rossi , eric braeden as john jacob astor , and even bernard fox as colonel archibald gracie .  nice to see dr . bombay getting work .  also scattered about are some of the other steerage passengers who are basically in the movie so you can feel sorry for them when they die .  this by itself may have been largely compulsory in a film about the titanic , but it transcends this status by putting these characters in direct conflict with the ship's crewmembers who strive to maintain order and assure that the first-class passengers are placed aboard the lifeboats before anyone else .  in this way , titanic possesses a depth not usually found in action pictures .  you don't just get a love story with a tragedy as a backdrop , but a very real account of class struggle as well .  as i mentioned before , the budget for this film was tremendous , and it certainly showed in the set dressing and special effects .  the interiors of the titanic are nearly breathtaking with their elaborate trimmings and intricate detail , and one has very little doubt that the layouts are authentic .  with regard to the exteriors , i would dare anyone to point out a film in which a vessel has been recreated with such meticulousness or on such a scale .  cameron actually built a scale model of the titanic in a water tank , but only had room for 90% , and therefore had to computer-generate the remaining 40 feet .  could've fooled me and everyone else in the theater , as the splicing is seamless .  also of note in this film is the way the audience is presented with the anatomy of the disaster right at the beginning .  we are told of where the iceberg struck the ship , how the flooding occurred , the way the ship sank , and why it did so in that manner .  these technical details serve as a guide for later on when the action starts happening , and allow us to view the sinking with informed analytic detraction , in addition to the more conventional placement in the midst of mayhem and confusion .  in all , james cameron's titanic is a good blend of love story , history , and action .  the fact that the film runs longer than most at about three hours is almost unnoticed as the viewer's attention is held alternately by those three main elements , from the movie's intriguing beginning to it's satisfactory ending .  in box office receipts , titanic the movie will undoubtedly live up to the unsinkable expectations of titanic the ship .  	positive
pos_455	pollock starring ed harris , marcia gay harden , tom bower , jennifer connelly screenplay by barbara turner and susan j . emshwiller , based on the book " jackson pollock : an american saga " by steven naifeh and gregory white smith directed by ed harris   * * * for more film , dvd and books about movie reviews , plus annual coverage of the toronto international film festival , visit _film freak central_ - http : //filmfreakcentral . net  | now with search engine * * *   " how do you know when you're finished making love ? "  -jackson pollock to a life magazine reporter on recognizing when you've completed a painting  jackson pollock's " making love " quote is famous , but in practically the same breath , he said a more constructive thing , " it's like looking at a bed of flowers--tear your hair out over what it means . "  it took him sixteen words to do as whole dissertations have tried and failed : equate god and abstract art and offer a kind of backhanded comfort to those confused to the point of resentment by the concept .  the biopic _pollock_ , actor ed harris' directorial debut , reflects the second soundbite in how it accepts pollock's creations as part of the order of things , and should similarly disarm haters of fine art .  arguably more than any other living actor , harris , who also plays _pollock_ , embodies the archetypal working stiff , and his blue-collar demystification of pollock's labour-intensive art , both as performer and director , makes for unpretentious cinema .   ( from what i know of harris , he , like pollock , was not born gifted or lucky ; instead , a strong work ethic is the seed of his success . )  granted , it's possible that _pollock_ will alienate those same viewers perplexed by the imponderable " purpose " of pollock's splatter series : the common thread between them is a lack of editorializing .  the movie _pollock_ is all purposeful gazes and silent exchanges dotted by tantrums , but the motivations are left to our own perceptions .  and it is a sympathetic yet not altogether forgiving film , as illustrated by a disheartening conclusion .  _pollock_ encapsulates the period in which he fought a losing battle against personal demons ( alcoholism , depression , and the general attendant miseries of an artist ) while finding a place of subconscious expression .  a brief introduction to pollock's raging drunk side segues into his getting accosted by a fellow new york artist , lee krasner ( marcia gay harden , awarded a best supporting actress oscar for this brilliant portrayal ) , who works from the outside-in , pre-intellectualizing every stroke of her brush .  in a scene after they have moved in together and established adjoining studios , she asks what he hopes to achieve on his latest canvas , grilling him about the interplay of cubism and surrealism until he says , " you paint the fucking thing , " and leaves in a huff .  by the time they wed , she has become his de facto manager ; it is form marrying function and chaos marrying discipline , a most harmonious collision .   ( krasner denies him a baby , indicating that it would upset the balance . )  such a union is destined to implode , and i hope i'm not ruining the _pollock_ experience by saying that it does .  while it is never depicted as a very romantic matrimony to start--pollock and wife channel their passions elsewhere--their symbiosis leaves each other picked dry after several years , and it comes down to krasner suffering one of pollock's conniptions too many : " you are killing me !  you are killing me !  you are killing me ! "   ( aside : harris' own wife , amy madigan , is unrecognizable and exceptional as gallery diva peggy guggenheim . )  pollock himself moves on to dalliances with younger women like ruth klingman ( the scorching jennifer connelly ) , hoping , one supposes , to catch the revitalizing whiff of youth .  i love jackson pollock's stuff and i am enamoured of harris' _pollock_ as well .  it's scrappy and observant ; no coincidence that its minor failings are the occasional invasive flourish , such as jeff beal's hummable but no less lamentable score--i can't imagine that pollock , or anyone , would paint to this music , which puts filling soundtrack voids ahead of complementing the images .  one of my favourite sequences is an eerily quiet re-enactment of hans namuth shooting that famous pollock footage in east hampton , long island ; the mounting tension is almost comic , as namuth keeps interrupting pollock's process to reload his camera or take a dinner break .  a more seasoned director might've been too arrogant to admit that not all artists or mediums are created equal .  	positive
pos_459	the ring is probably one of the creepiest movies i've seen in years .  but then again , i've always had this phobia of asian born horror films .  i remember when i was a kid i was scared as hell with those green faced , long-haired floating ghosts donning their white gownseuuugh .  the ring really brings back those memories and its grips me long after the movie has ended .  unlike the horror films coming from the west , i'm pretty much used to the gore and visual effects , so much so , they become rather bland nowadays .  there's really no scary movie from the west for a long time .  if you have something in mind , please tell me .  this japanese flick is supposed to be based upon stories written by `the stephen king of japan' , which is also ( i heard ) televised over the air in japan .  the film revolves around a mysterious videotape which will bring death for sure to the person who watches it , one week prior to viewing .  a journalist and her husband , stupid enough , tests the so call `urban legend' and ends up having a week before she meets her doom .  she and her husband then goes on a search for the origin of the videocassette , to get to the root of the whole curse with the hopes of freeing themselves .  the ring plays on the senses like no other horror film today .  visual subtlety , minimal music and an intriguing plot puts the audience within an aura of suspense throughout the entire film .  very well done indeed , especially for a film that does not have a single trace of violence and gore .  now , thats something budding horror film-maker wannabes should consider looking into .  just an idea of how visually powerful the film is , it is in japanese and subtitled in chinese ; both of which , i can't understand at all ( ok , i had a friend who gave me a gist prior to watching , but he revealed very little ! ) .  the twists in the plot , leading to an unforgettable climax ( will definitely leave an impression on the audience ) will have you at the edge of your seat .  	positive
pos_461	vampire films , as well as other horror films , are usually dumb and predictable b-movies , meant to scare us by cliches and simple shocks .  it is therefore interesting to watch neil jordans recent film that is not only visually stunning , but has also a plot worth making movies about .  based on anne rice's novel , " interview with a vampire " is a long , dark trip to hell .  the film opens with gothic quire and dark streets of present-day san francisco .  the camera slowly find particular window .  a shape of a young man is visible in the darkness .   " so you want me to tell you the story of my life ? " .  the mysterious man is louis ( brad pitt ) , a two-century old vampire , telling his story to a fascinated interviewer ( christian slater ) .  his tale opens in 1791 louisiana , just south of new orleans , where louis falls victim to the vampire lestat ( tom cruise ) .  given a choice between death and eternal life as one of the undead , louis chooses the latter , a decision he will forever regret .  everlasting life and eternal youth , promised to him by lestat , turn instead into never ending suffering , damned to eternal hunger for blood and longing for peace .  louis cannot kill with the impunity of lestat , but , to sate his hunger , he must feed , and the blood of animals is not enough .  eventually , he pierces the neck of a grief-stricken young girl named claudia ( kirsten dunst ) , whom lestat then curses with his unholy form of resurrection so that she can be a surrogate daughter to both himself and louis .  for a while , they are one " big , happy family . "  but all things end , and claudia's growing resentment of lestat fuels a bloody confrontation .  when luis and claudia break loose from lestat , they travel to paris , where the euro-vamps santiago ( stephen rea ) and armand ( antonio banderas ) , who introduced them to a bigger world of the damned .  director neil jordan ( " the crying game " ) together with the talented director of cinematography philippe rousselot and composer elliot goldenthal has created an incredible atmosphere .  as the film begins , there is an incredible palette of colors , beautiful sunrises , lush golden fields , green forests , inky-blue clouds and blending sun .  when luis is " born to darkness " , everything suddenly changes to dark velvet , lit only by the silver moonlight .  the beautiful production design by dante ferretti , wonderful costumes and art direction by malcolm middleton re-create the multiple historical periods in the film .  from the renaissance new orleans and the beautiful rococo paris of the 18th century , to our present days .  the casting is likewise good , involving some of the most famous and beautiful stars of hollywood , ireland and spain .  the controversial casting of tom cruise as lestat is incredibly effective .  cruise is energetic , sinister , charismatic , wild and bloodthirsty .  cruise's lestat likes to seduce young women before exacting his dark red sustenance .  with alarming swiftness , the victims switch from sexual excitement to outright horror , as his murderous purpose becomes clear .   " . . . kill them mercifully , but do it .  you are what you are . . for  do not doubt , you are a killer ! "  that is how lestat is teaching luis .  but behind that furious facade is anger and loneliness that he carries through the centuries and tries to smother with nightly rampages .  brad pitt is equally convincing as the " vampire with a human soul " .  antonio banderas and stephen rea are effective , but since they play more or less secondary characters , their performances are almost invisible .  the greatest performance in the film comes suprisingly from the young kristen dunst , who manages to create an incredibly emotional and believable character .  the world is changing around the little child , but she does not .  she remains unchangeable - a child for all eternity .  only her wise , dark eyes reveal her age .  ironically the film's only miss is the script .  anne rice's novel is a very interesting read , and her script is rich , colorful and emotional , but it is also tiering and too melancholic , at times resembling a soap opera :  claudia : " . . . . is that what i should do ?  let you go . . my  father , my luis , who made me . . . who will look after me , my dark angel , when you are gone ? "  luis : " everything will be alright . . "  claudia : " do you really believe that ? "  and then they hug emotionally .  moments like those displayed above and luis' self-pity is a bit tiresome .  however rice's script is otherwise strong and well structured , bringing up humor and comic episodes , that were more or less hidden in the book .  when lestat finds claudia's dead dressmaker , whom she has killed , he cries out : " who will make you that dress now ?  be a little practical . . . . never  in the house ! "  moments like that are both entertaining and appealing .  neil jordan's direction is beautiful and sensual as he plays with interesting issues like eternity , homosexuality , love and loneliness .  his gothic saga is not meant to scare , but to display these issues differently .  wrapped up in mystery , his new , original picture brings vampire-films to a new height .  	positive
pos_470	 " love is the devil " is a challenging film , munundating its audience with wild imagery and a plot structure that disallows a plot , perhaps in an attempt to get us to know the artist's psyche rather than the artist's lifeline .  watching it , i was enthralled with the look of the film , the way the director shot everything like it was looking through a bizarre , personalized filter .  everything looks like it is not how life looks like but how painter francis bacon , the film's subject , looked at it personally .  but while i was engrossed , i stumbled upon my thoughts halfway through the film , awakened from my trance by some inner distraction , and began to try and follow what's going on .  exactly what was i looking at ?  watching this film , i wasn't sure if it was the most insightful film i had ever seen or the most vacuous .  directed ( and written ) by john maybury , " love is the devil " is stylish masterpiece for the senses .  everything looks originally bizarre and perplexing .  the camera angles are ferociously askew , and the close-ups are uncomfortably too close .  the editing is deft , occasionally cutting away to something bizarre every couple seconds , but other times holding on a shot for so long that you wonder if the audience is not supposed to be voyeurs , or rather , intruders to bacon's world and psyche .  as such , there is no real story .  i've not heard much about francis bacon that i didn't read prior to the film , but what i learned was this : he was a painter in england who reached his peak during the 60s and 70s , drawing hideously bizarre drawings of carnage and the like .  he was one of the first to really come out of the closet , and in interviews , he was notoriously drunk yet incredibly witty .  as played by great shakesperean actor derek jacobi , he's like a foppish and self-absorbed cross between oscar wilde and nero .  he lives life the way he wants to live it , to the disatisfaction of those who have the privelege of being really close to him .  it's as if he were taking delight in the destruction of others and maybe himself ( " champagne for my real friends , and pain for my sham friends , " he says one night at the bar he frequents ) .   " love is the devil " chronicles the latter part of his life .  bacon , well-known in his mid-life , awakens one night when he hears a man tumble through his ceiling window and land on the floor .  he walks in , unafraid of what he finds , and discovers a thief , george dyer ( daniel craig ) .  bacon gives him an offer : if he spends the night with him , he can take anything he wants in the morning .  george agrees to this , and off to bed he goes , but ends up staying with him , for whatever reason .  the film shows their lives together , at least in reference to one another .  while creating bacon's world of friends ( like " high art , " this film minors in showing a certain group of people who radiate a connection that is not shown but is understood ) , the film shows the relationship of bacon and george as it remains rather stagnant .  bacon is haughty and bizarre ; george is simple and doesn't understand bacon in the least , especially not his paintings .  while watching this , that's basically all i thought was there .  the film has a hypnotic feel , free of any restraints of form , and is shot so uniquely that i felt my attention was almost entirely on the way this film was made rather than what it is about .  once the film is over , it's easier to piece it together .  i kept on thinking about this film , wondering what the point to all of it was .  someone doesn't merely make a film of all style and no substance at all , and if they do , they do it by accident , but still allow some substance to creep in .  thinking about it , i remembered how the two fed off of eachother .  i thought about how bacon was a masochist , in love with cruelty ( in one scene , he watches a boxing match with a orgiastic delight , and lets out a squeal of pleasure when blood from the one boxer's head splashes across his face ; in another scene , he masturbates to the odessa steps sequence of eisenstein's " battleship potemkin " ) , and perhaps he drove george too far in his delight for pain .  he drove him over the edge , and for him that was love , even if it wasn't for george .  i guess that explains the title .  a bit .  that's great and all , but i almost wish the film was devoid of any meaning .  i wish it hadn't reduced itself to making some point about humanity , about how love is the most selfish thing in the world ( and it is , if you look at it a certain way ) .  or maybe if it had avoided any meaning about humanity and merely drove itself into being the one film that was truly inside one man's twisted pysche .  it's almost always best to obtain insights from looking at one man's uniqueness than it is forcing universality down an audience's throat .  that way you don't reduce your film to something it's just not .  i can't say i totally enjoyed " love is the devil , " though .  despite all of the things i respect about this movie , it's still rather uncomfortable to sit through .  even at a normally trite length of ninety minutes , the film still seems like an arduous task to sit through , especially after an exhausting first hour .  though hypnotic , it still almost seems gimmicky and even redundant at times , as if it were taking advantage of one man's truly bizarre nature but not doing anything deeper with it .  as such , i respect the way the film looks .  it's beautiful and painstakingly crafted so that , along with " what dreams may come " and " dark city , " it's the year's most visually stunning film .  in fact , if a better script had been forged , i'd almost compare it in visual power to a peter greenaway film , complete with similar haunting images that stick in the mind forever .  and with a dymanite performance by derek jacobi , it has the comic and distanced tone that it needs .  i just wish it had been more than mostly style and just a hair bit of substance .  then i would have had something to hold me over even now .  	positive
pos_472	jay and silent bob strike back can rightfully be subtitled " kevin smith's greatest hits " for the film is comprised of numerous references and characters from smith's earlier works including , clerks , mall rats .  chasing amy and dogma .  so , be advised : bone up on that cinematic quartet in order to achieve the maximum enjoyment from smith's latest outing .  kevin smith must be a very likable person because several good sports took a ton of kidding in this feature , most notably miramax , the studio whose subsidiary , dimension films , is jay and silent bob's distributor .  others deserving accolades include ben affleck , matt damon , directors gus van zant and wes craven and the mighty george lucas .  this is a laugh-filled , foul-mouthed road film with jay ( jason mewes ) and silent bob ( smith ) hitching to hollywood to sabotage miramax's production of bluntman and chronic , comic book characters based on the two jersey slackers .  jay's convoluted reasoning is that if the film is shut down , people on the internet will stop insulting him and bob , even though it is not him and bob the people are dissing , but rather their comic book counterparts .  no matter , the duo begin their long trek hitching rides across the country .  but first they get some tips from a veteran hitchhiker , played by george carlin , who tells them to follow " the book " - the rules of the road .  of course jay's interpretation immediately gets the duo in trouble with a friendly nun ( carrie fisher ) who offers them a ride .  jay and silent bob contains enough laughs that the movie's weaker aspects - which include a lame subplot about a girl gang of diamond thieves as well as a buffoonish federal park ranger played by will ferrell - can be easily tolerated .  really , how can you not laugh at a film in which our heroes are picked up by the mystery van , and jay has a pot-induced hallucination concerning velma and daphne .  the movie's highlight , though , is near the finale .  in hollywood , jay and silent bob sneak onto the miramax lot where they crash the set and are mistaken for extras of the latest affleck-damon picture , good will hunting 2 : hunting season .  here we are privy to a hilarious conversation between affleck and damon in which the two put down each other's careers and film choices .  and the laughs continue to grow .  next up is jason ( american pie ) biggs and james ( dawson's creek ) van der beek , the actors chosen to portray bluntman and chronic .  the pair mistake jay and silent bob for their stunt doubles .  finally , comes a star wars homage featuring one of the stars of that legendary feature .  this bit will leave you howling .  smith's obvious affection for pop culture icons is evident in the way he shoots these scenes and handles his performers .  he allows them to play it all tongue-in-cheek .  their fun comes through the screen to the audience .  it is too bad that this is jay and silent bob's swan song .  the characters have grown since their supporting role debuts in clerks .  but smith realizes that times have changed , and he doesn't want his creations to overstay their welcome .  so smith has provided them with just the right kind of exit , saving the best for last .  goodbye jay and silent bob .  at least you're going out with a blast .  	positive
